,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
0,1.0,0.17953876980876865,0.2386264879699042,0.185416646818159,0.3280616500721584,0.0,0.20030564387921845,0.23613559256214117,0.2636067614785495,0.22839506172839505,0.18983924469045466,0.0,0.14074074074074075,0.19667328433994502,0.13173435149992738,0.21764705882352942,0.0,0.0,0.30285223987747495,0.0,0.23170731707317074,0.19,0.3280616500721584,0.0,0.1730310262529833,0.23809523809523808,0.0,0.0,0.14313725490196078,0.2561187117468959,0.24485502539861784,0.2857142857142857,0.0,0.1882765938921055,0.2638888888888889,0.0,0.0,0.15271966527196654,0.1698690409645138,0.0,0.0,0.0,0.18316831683168316,0.0,0.0,0.2997695322847988,0.0,0.41521131681758866,0.0,0.20408163265306123,0.1796116504854369,0.0,0.17464114832535885,0.16798617990193013,0.0,0.17464114832535885,0.0,0.0,0.0,0.16372385614475135,0.2534246575342466,0.0,0.0,0.0,0.0,0.1796116504854369,0.0,0.1919191919191919,0.4986939703219551,0.3620945154914712,0.0,0.13619402985074627,0.24521198697813795,0.0,0.2534246575342466,0.21764705882352942,0.0,0.1730310262529833,0.17464114832535885,0.0,0.0,0.0,0.0,0.0,0.22839506172839505,0.24829931972789115,0.2638888888888889,0.0,0.1796116504854369,0.0,0.20547903566438688,0.4081255363886062,0.0,0.17242639634233173,0.1778846153846154,0.0,0.0,0.0,0.0,0.16372385614475135,0.2134502923976608,0.0,0.0,0.0,0.0,0.0,0.3906265526038856,0.29216661235190056,0.0,0.0,0.20857142857142857,0.2261904761904762,0.0,0.0,0.0,0.2386264879699042,0.0,0.0,0.0,0.0,0.2638888888888889,0.0,0.0,0.0,0.19697852091624352,0.0,0.0,0.0,0.16666666666666666,0.1796116504854369,0.0,0.0,0.4081255363886062,0.18627450980392157,0.0,0.2534246575342466,0.2638888888888889,0.0,0.0,0.0,0.1778846153846154,0.0,0.2638888888888889,0.0,0.0,0.24763752073661435,0.2534246575342466,0.12876162721016238,0.0,0.0,0.0
1,0.17953876980876865,1.0,0.12246164517240657,0.20560474971082585,0.1523639965623837,0.1514213343456566,0.11101283074377458,0.12488511726585848,0.31966980874023576,0.11589403973509933,0.1069566043411879,0.0,0.08780487804878048,0.10994785037264132,0.1917291286154807,0.11290322580645161,0.0,0.1514213343456566,0.1417513715331255,0.0,0.0,0.10588235294117647,0.1523639965623837,0.12903225806451613,0.09799713876967096,0.12337662337662338,0.0,0.0,0.08734177215189873,0.13009903290534525,0.12636220430057996,0.1357142857142857,0.0,0.45278010058555634,0.1267605633802817,0.0,0.0,0.09102902374670185,0.2349016624571652,0.0,0.0,0.0,0.1023391812865497,0.0,0.0,0.342424475920789,0.0,0.18227179949759373,0.0,0.1130952380952381,0.10115606936416185,0.0,0.0988538681948424,0.4237461789776769,0.0,0.0988538681948424,0.0,0.0,0.0,0.25262609880828024,0.12237762237762238,0.0,0.359338400831121,0.0,0.0,0.10115606936416185,0.0,0.10650887573964497,0.197525774943581,0.16005825032824916,0.0,0.08455882352941177,0.1307928773629522,0.0,0.12237762237762238,0.11290322580645161,0.16353618464094397,0.09799713876967096,0.0988538681948424,0.0,0.0,0.0,0.0,0.0,0.11589403973509933,0.12020905923344948,0.1267605633802817,0.0,0.10115606936416185,0.0,0.0,0.0,0.0,0.3850770017620525,0.10057471264367816,0.0,0.18464320536956702,0.0,0.0,0.25262609880828024,0.11093247588424437,0.0,0.0,0.0,0.0,0.0,0.0,0.13963927504803553,0.18284115313607116,0.13082986509215125,0.10952380952380952,0.11688311688311688,0.0,0.0,0.0,0.12246164517240657,0.0,0.0,0.12737496397216935,0.0,0.1267605633802817,0.0,0.0,0.0,0.22811123679815307,0.0,0.0,0.14590719166228514,0.0,0.10115606936416185,0.147281212320319,0.0,0.0,0.10465116279069768,0.0,0.12237762237762238,0.1267605633802817,0.0,0.147281212320319,0.12647170834076113,0.10057471264367816,0.0,0.1267605633802817,0.0,0.0,0.12858835030124588,0.12237762237762238,0.6455073403407479,0.0,0.0,0.0
2,0.2386264879699042,0.12246164517240657,1.0,0.12250744354375756,0.19520522928074102,0.0,0.12876291337008766,0.1497290834784879,0.16582204815215024,0.16418835192069392,0.12285079295942751,0.0,0.11016949152542373,0.12708594705780368,0.0900482370464751,0.15792610250297973,0.0,0.0,0.6326951601780606,0.0,0.0,0.14233576642335766,0.19520522928074102,0.0,0.12988966900702106,0.17388688327316487,0.0,0.0,0.11068702290076336,0.1586961354781456,0.2661767956024344,0.20097357440890126,0.0,0.12291383465789729,0.18571428571428572,0.0,0.29162369961470497,0.11704035874439461,0.11686464368676935,0.0,0.0,0.0,0.13702171664943122,0.0,0.0,0.1825155899168636,0.0,0.24410406864063386,0.0,0.15323435843054084,0.1347914547304171,0.0,0.13115577889447236,0.11143225821617767,0.0,0.13115577889447236,0.0,0.0,0.0,0.11026591537707345,0.17833109017496634,0.0,0.0,0.0,0.0,0.1347914547304171,0.0,0.14353312302839116,0.275791490185212,0.20974562154391144,0.0,0.10601137286758733,0.15753745779783823,0.0,0.17833109017496634,0.15792610250297973,0.0,0.12988966900702106,0.13115577889447236,0.2488822351902254,0.21539857277498817,0.0,0.0,0.0,0.16418835192069392,0.1746987951807229,0.18571428571428572,0.0,0.1347914547304171,0.0,0.0,0.0,0.0,0.11804896624961764,0.13370332996972756,0.0,0.0,0.0,0.0,0.11026591537707345,0.15480427046263345,0.0,0.0,0.0,0.0,0.0,0.0,0.17535424091734705,0.0,0.0,0.15192083818393481,0.16425992779783394,0.0,0.0,0.20714027923988182,0.9580787631389028,0.0,0.0,0.0,0.0,0.18571428571428572,0.0,0.0,0.0,0.1275955289525003,0.0,0.0,0.0,0.0,0.1347914547304171,0.0,0.0,0.0,0.14,0.0,0.17833109017496634,0.18571428571428572,0.0,0.0,0.0,0.13370332996972756,0.0,0.18571428571428572,0.0,0.28176421983618993,0.15558441284965238,0.17833109017496634,0.08780412293382499,0.0,0.19540739141266664,0.0
3,0.185416646818159,0.20560474971082585,0.12250744354375756,1.0,0.15588991480600867,0.13257575757575757,0.11060488962815283,0.12546039272489462,0.13752488076692648,0.12142857142857143,0.10590456015305674,0.0,0.09020618556701031,0.10934701962182149,0.20962846997827497,0.11805555555555555,0.0,0.13257575757575757,0.1442823376908787,0.0,0.0,0.11006289308176101,0.15588991480600867,0.0,0.10152671755725191,0.12937062937062938,0.0,0.0,0.08981233243967829,0.13131293734157365,0.12740460749816657,0.1434108527131783,0.0,0.23901094374725068,0.13358778625954199,0.0,0.0,0.0938375350140056,0.10311989090932992,0.0,0.0,0.0,0.10625,0.0,0.0,0.14815457820066288,0.0,0.18865142804429047,0.0,0.1178343949044586,0.10493827160493827,0.0,0.10244648318042814,0.22314063839451448,0.0,0.10244648318042814,0.0,0.0,0.0,0.28395983469450364,0.12878787878787878,0.0,0.16789949049955766,0.0,0.0,0.10493827160493827,0.0,0.11075949367088607,0.20594685006687694,0.16443762583913804,0.0,0.08678756476683938,0.13197076813891595,0.0,0.12878787878787878,0.11805555555555555,0.13740458015267176,0.10152671755725191,0.10244648318042814,0.0,0.0,0.0,0.0,0.0,0.12142857142857143,0.12641509433962264,0.13358778625954199,0.0,0.10493827160493827,0.0,0.0,0.0,0.0,0.74527737420004,0.10429447852760736,0.0,0.13207905192972877,0.0,0.0,0.28395983469450364,0.11591695501730104,0.0,0.0,0.0,0.0,0.0,0.0,0.14181025363447292,0.16390402219033018,0.11948172432593154,0.11433447098976109,0.12237762237762238,0.0,0.0,0.0,0.12250744354375756,0.0,0.0,0.11499009728104098,0.0,0.13358778625954199,0.0,0.0,0.0,0.10970898541835289,0.0,0.0,0.36227002975701394,0.0,0.10493827160493827,0.1340596001171735,0.0,0.0,0.10869565217391304,0.0,0.12878787878787878,0.13358778625954199,0.0,0.1340596001171735,0.11604029788936879,0.10429447852760736,0.0,0.13358778625954199,0.0,0.0,0.1295681506307641,0.12878787878787878,0.1696602525053475,0.0,0.0,0.0
4,0.3280616500721584,0.1523639965623837,0.19520522928074102,0.15588991480600867,1.0,0.0,0.16697573354811257,0.45288622219179464,0.5715080044615426,0.19662921348314608,0.45582671283985543,0.0,0.1258741258741259,0.5374301826011437,0.11124694744639484,0.1881720430107527,0.21739130434782608,0.0,0.2480565696005622,0.18357487922705315,0.0,0.16666666666666666,0.7181203125901445,0.0,0.15188470066518847,0.441702786812205,0.0,0.0,0.12730627306273062,0.8081458703652521,0.20349023058307314,0.24358974358974358,0.0,0.1566536352054984,0.225,0.20408163265306123,0.0,0.13529411764705881,0.1442365940298493,0.0,0.0,0.15546218487394958,0.16055045871559634,0.15546218487394958,0.0,0.24847101702627322,0.0,0.34104961415369067,0.0,0.1792452830188679,0.15765765765765766,0.33785627498950827,0.15333333333333332,0.1405895840521139,0.0,0.15333333333333332,0.0,0.0,0.0,0.13825854495573914,0.21604938271604937,0.0,0.0,0.0,0.0,0.15765765765765766,0.0,0.16822429906542055,0.40130494690908103,0.2954529544199845,0.0,0.12147887323943662,0.7507096866662326,0.0,0.21604938271604937,0.1881720430107527,0.0,0.15188470066518847,0.15333333333333332,0.0,0.0,0.0,0.0,0.0,0.19662921348314608,0.2116564417177914,0.225,0.3491711965444285,0.15765765765765766,0.0,0.0,0.0,0.0,0.14680995974301422,0.15625,0.12211221122112212,0.0,0.0,0.0,0.13825854495573914,0.18449197860962566,0.0,0.0,0.0,0.0,0.0,0.0,0.2397334041943997,0.0,0.0,0.1806282722513089,0.1956521739130435,0.0,0.2375,0.0,0.19520522928074102,0.0,0.3045664934243521,0.0,0.0,0.225,0.0,0.2564102564102564,0.0,0.1640047419815214,0.0,0.0,0.0,0.0,0.15765765765765766,0.0,0.2207981197483364,0.0,0.16363636363636364,0.0,0.21604938271604937,0.225,0.2972972972972973,0.0,0.0,0.15625,0.0,0.225,0.2,0.0,0.20553055031790776,0.21604938271604937,0.10849972389090844,0.0,0.0,0.0
5,0.0,0.1514213343456566,0.0,0.13257575757575757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11500207803309317,0.0,0.0,0.5757496002812794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681698748995173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14868864866303916,0.0,0.0,0.0,0.0,0.0,0.14725721774479378,0.0,0.0,0.3259597030977716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6769032656558994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11589403973509933,0.0,0.0,0.21612705993022444,0.0,0.0,0.14725721774479378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301491021226374,0.19264593650529482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1775543313148966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21604938271604937,0.0,0.0,0.23073204953521406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23073204953521406,0.18352215320765142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1124218784864378,0.0,0.0,0.0
6,0.20030564387921845,0.11101283074377458,0.12876291337008766,0.11060488962815283,0.16697573354811257,0.0,1.0,0.13183944306786993,0.1454577074767222,0.1324110671936759,0.10986500823421594,0.0,0.09556786703601108,0.11374895850089434,0.08347016386760506,0.12835249042145594,0.0,0.0,0.15397846249968505,0.0,0.0,0.11855670103092783,0.16697573354811257,0.0,0.10898502495840266,0.14092664092664092,0.0,0.0,0.0953757225433526,0.1387219168078998,0.38320906004154176,0.15800865800865802,0.0,0.1100656998339807,0.14680851063829786,0.0,0.0,0.1,0.10629219062720352,0.0,0.0,0.0,0.11433447098976109,0.0,0.0,0.2238871652748822,0.0,0.20430400577744778,0.0,0.12717770034843207,0.1127946127946128,0.0,0.11,0.10103088967686549,0.0,0.11,0.0,0.0,0.0,0.10065018057254364,0.14135021097046413,0.0,0.0,0.0,0.0,0.1127946127946128,0.0,0.11937716262975778,0.27312365645570824,0.3145771737899024,0.0,0.09192200557103064,0.19549816157974817,0.0,0.14135021097046413,0.12835249042145594,0.0,0.10898502495840266,0.11,0.0,0.0,0.0,0.0,0.0,0.1324110671936759,0.13865546218487396,0.14680851063829786,0.0,0.1127946127946128,0.0,0.0,0.0,0.0,0.10763041294498212,0.11204013377926421,0.0,0.0,0.0,0.0,0.10065018057254364,0.12595419847328243,0.0,0.12162162162162163,0.0,0.0,0.0,0.0,0.2528786607442611,0.0,0.0,0.12406015037593984,0.13320463320463322,0.0,0.0,0.0,0.12876291337008766,0.0,0.0,0.0,0.0,0.14680851063829786,0.0,0.0,0.0,0.11408236723956454,0.0,0.0,0.0,0.0,0.1127946127946128,0.0,0.0,0.0,0.11694915254237288,0.0,0.14135021097046413,0.14680851063829786,0.0,0.0,0.0,0.11204013377926421,0.0,0.14680851063829786,0.0,0.0,0.13654128979567282,0.14135021097046413,0.0814339885890703,0.0,0.0,0.0
7,0.23613559256214117,0.12488511726585848,0.1497290834784879,0.12546039272489462,0.45288622219179464,0.0,0.13183944306786993,1.0,0.3865657590991674,0.36569432170986604,0.23441138184861976,0.0,0.13793605318328264,0.2602968978640583,0.22054811789326595,0.18894854593057916,0.24929348729898326,0.0,0.1810792331410112,0.19903211611316735,0.0,0.17729809429328394,0.7100750969889087,0.0,0.18091956195670095,0.2085974929786074,0.0,0.0,0.16543552345741255,0.34292026817971333,0.15535746422902572,0.2654857713010579,0.0,0.12544870778792572,0.22970685880353542,0.23818498320972825,0.0,0.13357517966517374,0.11917694878112423,0.0,0.0,0.16660076026619408,0.21876764943544738,0.16660076026619408,0.0,0.18419310841944286,0.0,0.2415997234324332,0.0,0.20495079277978728,0.15951738956336614,0.16666666666666666,0.14963943395797338,0.11427811766787162,0.0,0.14963943395797338,0.0,0.0,0.0,0.11326374080471353,0.2113899453464415,0.0,0.0,0.0,0.0,0.15951738956336614,0.0,0.17877207102221332,0.27048577130105783,0.20981980308845696,0.0,0.12043359066957135,0.3294829899465083,0.0,0.4851773379887462,0.18894854593057916,0.0,0.18091956195670095,0.14963943395797338,0.0,0.0,0.0,0.0,0.0,0.2633520069858945,0.4760520863228035,0.32376648681377873,0.16363636363636364,0.15951738956336614,0.0,0.0,0.0,0.0,0.12076814898013172,0.1565756900070615,0.13167880779066776,0.0,0.0,0.0,0.11326374080471353,0.18018045440678884,0.0,0.0,0.0,0.0,0.0,0.0,0.17707927341887864,0.0,0.0,0.17632712256702132,0.20522377507295886,0.0,0.2493147019407903,0.0,0.1497290834784879,0.0,0.15217391304347827,0.0,0.0,0.22970685880353542,0.0,0.28548577130105784,0.0,0.3246550184307678,0.0,0.0,0.0,0.0,0.15951738956336614,0.0,0.12152777777777778,0.0,0.17300527902589738,0.0,0.2113899453464415,0.3960584015428561,0.27681480656049684,0.0,0.0,0.1565756900070615,0.0,0.22970685880353542,0.21476447650497207,0.0,0.20274186474476183,0.3911161991452583,0.2132790605420174,0.0,0.0,0.0
8,0.2636067614785495,0.31966980874023576,0.16582204815215024,0.13752488076692648,0.5715080044615426,0.0,0.1454577074767222,0.3865657590991674,1.0,0.16055045871559634,0.2902181928261761,0.0,0.11042944785276074,0.32164836224981097,0.1012274171749076,0.15486725663716813,0.17857142857142858,0.0,0.20368930594603704,0.15384615384615385,0.0,0.140625,0.5715080044615426,0.17699115044247787,0.12900188323917136,0.2368210471928352,0.0,0.0,0.11093247588424437,0.4297549075984668,0.17289689347732956,0.19387755102040816,0.0,0.13752833245478652,0.18,0.1694915254237288,0.0,0.11694915254237288,0.2977952487824081,0.0,0.0,0.13309352517985612,0.13565891472868216,0.13309352517985612,0.0,0.5329378493582384,0.0,0.2711188786502868,0.0,0.15079365079365079,0.13358778625954199,0.17980295566502463,0.13018867924528302,0.12498676730535756,0.0,0.13018867924528302,0.0,0.0,0.0,0.12362012692824134,0.17326732673267325,0.0,0.0,0.0,0.0,0.13358778625954199,0.0,0.14173228346456693,0.3067025803084181,0.2368210471928352,0.0,0.10648148148148148,0.40803772751945905,0.0,0.17326732673267325,0.15486725663716813,0.0,0.12900188323917136,0.13018867924528302,0.0,0.0,0.0,0.0,0.0,0.16055045871559634,0.16995073891625614,0.18,0.17592592592592593,0.13358778625954199,0.0,0.0,0.0,0.0,0.31424815289747504,0.13257575757575757,0.10787172011661808,0.13286713286713286,0.0,0.0,0.12362012692824134,0.15198237885462554,0.0,0.0,0.0,0.0,0.0,0.0,0.1983426684296584,0.0,0.0,0.14935064935064934,0.16071428571428573,0.0,0.19,0.0,0.16582204815215024,0.0,0.16371681415929204,0.0,0.0,0.18,0.0,0.20408163265306123,0.0,0.3098251469517343,0.0,0.0,0.0,0.0,0.13358778625954199,0.0,0.13028169014084506,0.0,0.13846153846153847,0.0,0.17326732673267325,0.18,0.23404255319148937,0.0,0.0,0.13257575757575757,0.0,0.18,0.16521739130434782,0.0,0.17501360775465852,0.17326732673267325,0.12275643533214628,0.0,0.0,0.0
9,0.22839506172839505,0.11589403973509933,0.16418835192069392,0.12142857142857143,0.19662921348314608,0.0,0.1324110671936759,0.36569432170986604,0.16055045871559634,1.0,0.13064833005893908,0.0,0.17837402248559253,0.13137254901960785,0.18966299635299275,0.286844676171714,0.0,0.0,0.18888888888888888,0.0,0.0,0.2506150556097933,0.19662921348314608,0.0,0.2574162851672356,0.22839506172839505,0.0,0.0,0.22624804004632082,0.16346153846153846,0.15454545454545454,0.44701843000686564,0.0,0.12884615384615383,0.38036695588474634,0.0,0.0,0.17617253283507228,0.1111111111111111,0.0,0.0,0.0,0.3243217476812519,0.0,0.0,0.18041237113402062,0.0,0.23417721518987342,0.0,0.29226293295733674,0.22118895427670862,0.0,0.20479684777993537,0.11472602739726027,0.0,0.20479684777993537,0.0,0.0,0.0,0.10828025477707007,0.34381578093527115,0.0,0.0,0.0,0.0,0.22118895427670862,0.0,0.25364660121518723,0.27611940298507465,0.21604938271604937,0.0,0.1543628217071888,0.15217391304347827,0.0,0.736557743643166,0.286844676171714,0.0,0.2574162851672356,0.20479684777993537,0.0,0.0,0.0,0.0,0.0,0.4432806921128174,0.6438950594753767,0.7798666985864506,0.0,0.22118895427670862,0.0,0.0,0.0,0.0,0.11006289308176101,0.21492023289699885,0.0,0.0,0.0,0.0,0.10828025477707007,0.2703582043829791,0.0,0.0,0.0,0.0,0.0,0.0,0.18478260869565216,0.0,0.0,0.2608708432656519,0.3155482594560011,0.0,0.0,0.0,0.16418835192069392,0.0,0.0,0.0,0.0,0.38036695588474634,0.0,0.0,0.0,0.299358666123683,0.0,0.0,0.0,0.0,0.22118895427670862,0.0,0.0,0.0,0.24094656221439464,0.0,0.34381578093527115,0.7798666985864506,0.0,0.0,0.0,0.21492023289699885,0.0,0.38036695588474634,0.0,0.0,0.22260367979609608,0.736557743643166,0.18489153014483478,0.0,0.0,0.0
